name,price,image
Sundried Tomato Calorie-Wise Salad Dressing,3.00,https://digital.loblaws.ca/PCX/21583546_EA/en/1/21583546_en_front_v1_400.png
Super Burger Seasoning Mix,1.00,https://digital.loblaws.ca/PCX/20323721009_EA/en/1/20323721009_enfr_front_400.png
Sweet & Salty Blend Salad Topping,4.29,https://digital.loblaws.ca/PCX/21219914_EA/en/1/21219914_en_front_400.png
Sweet & Sour Dipping Sauce and Marinade,2.99,https://digital.loblaws.ca/PCX/20984002_EA/en/1/20984002_en_front_v5_400.png
Sweet and Sour Sauce,2.50,https://digital.loblaws.ca/PCX/20297276_EA/en/1/20297276_en_front_v1_400.png
Sweet and Zesty Chili Sauce,5.19,https://digital.loblaws.ca/PCX/20683482_EA/en/1/20683482_en_front_400.png
Sweet Chilli Sauce,4.79,https://digital.loblaws.ca/PCX/20901432_EA/en/1/20901432_en_front_400.png
Sweet Green Relish,3.79,https://digital.loblaws.ca/PCX/21664988_EA/en/1/21664988_enfr_front_400.png
Sweet Onion Dressing,3.00,https://digital.loblaws.ca/PCX/21694644_EA/en/1/21694644_en_front_v2_400.png
Sweet Thai Chili Dipping Sauce,2.99,https://digital.loblaws.ca/PCX/20322926004_EA/en/1/20322926004_en_front_v3_400.png
Sweet with Heat Mustard,2.49,https://digital.loblaws.ca/PCX/20050452002_EA/en/1/20050452002_en_front_400.png
Tabasco Hot Sauce,3.50,https://digital.loblaws.ca/PCX/20037570_EA/en/1/20037570_enfr_front_400.png
Tahini Small,5.99,https://digital.loblaws.ca/PCX/21217262_EA/en/1/21217262_en_front_400.png
Tamarind Chutney,4.79,https://digital.loblaws.ca/PCX/21632744_EA/en/1/890606940480_enfr_front_centre_marketing_A_GS1_Marketing_v1_400.png
Tandoori Cooking Sauce,4.99,https://digital.loblaws.ca/PCX/20902698_EA/en/1/20902698_en_front_400.png
Tangy Dill Relish,3.49,https://digital.loblaws.ca/PCX/21665128_EA/en/1/21665128_en_front_400.png
Tangy Seafood Sauce,3.00,https://digital.loblaws.ca/PCX/20023348001_EA/en/1/20023348001_en_front_v1_400.png
Teriyaki Marinade,5.69,https://digital.loblaws.ca/PCX/20558780003_EA/en/1/20558780003_en_front_v1_400.png
Teriyaki Stir-Fry Sauce,2.99,https://digital.loblaws.ca/PCX/20308726001_EA/en/1/20308726001_en_front_v4_400.png
Thai Green Curry Cooking Sauce,5.00,https://digital.loblaws.ca/PCX/20299337001_EA/en/1/20299337001_en_front_v1_400.png
Thai Green Curry Paste,4.99,https://digital.loblaws.ca/PCX/20770689_EA/en/1/20770689_en_front_400.png
Thai Red Curry Cooking Sauce,5.00,https://digital.loblaws.ca/PCX/20299337003_EA/en/1/20299337003_en_front_v1_400.png
Thai Red Curry Paste,4.99,https://digital.loblaws.ca/PCX/20712986_EA/en/1/20712986_en_front_400.png
Thaï Mango Curry Cooking Sauce,5.00,https://digital.loblaws.ca/PCX/20295811_EA/en/1/20295811_en_front_v2_400.png
Thousand Island Dressing,2.50,https://digital.loblaws.ca/PCX/20628489005_EA/en/1/20628489005_en_front_400.png
Thousand Island Salad Dressing,3.00,https://digital.loblaws.ca/PCX/21584849_EA/en/1/21584849_en_front_400.png
Three Cheese Ranch Salad Dressing,3.00,https://digital.loblaws.ca/PCX/21584808_EA/en/1/21584808_en_front_400.png
Tikka Masala Cooking Sauce,5.00,https://digital.loblaws.ca/PCX/20298369003_EA/en/1/20298369003_en_front_v1_400.png
Tikka Masala cooking sauce,4.49,https://digital.loblaws.ca/PCX/20419490003_EA/en/1/20419490003_en_front_v2_400.png
Tikka Masala Curry Paste,5.79,https://digital.loblaws.ca/PCX/21105338_EA/en/1/21105338_en_front_400.png
Toasted Chili Mayo Sandwich Spread,3.50,https://digital.loblaws.ca/PCX/21660266_EA/en/1/21660266_enfr_front_400.png
Tomato Ketchup,4.79,https://digital.loblaws.ca/PCX/20090124_EA/en/1/6038305270_enfr_front_centre_marketing_GS1_Ecommerce_400.png
Tomato Ketchup Low Sodium,5.79,https://digital.loblaws.ca/PCX/20031752_EA/en/1/20031752_en_front_400.png
Tomato Ketchup No Sugar Added,5.79,https://digital.loblaws.ca/PCX/20762350_EA/en/1/20762350_en_front_v2_400.png
Tomato Ketchup Organic,7.99,https://digital.loblaws.ca/PCX/20021486_EA/en/1/20021486_en_front_v3_400.png
"Tomato Ketchup, Sweet Relish & Yellow Mustard Variety Pack",5.79,https://digital.loblaws.ca/PCX/20552158_EA/en/1/20552158_en_front_v4_400.png
Tortilla Strips Santa Fe Style,3.79,https://digital.loblaws.ca/PCX/21526305_EA/en/1/78735917554_enfr_front_centre_marketing_GS1_Ecommerce_400.png
Tortilla Strips Tri-Coloured,3.79,https://digital.loblaws.ca/PCX/21526306_EA/en/1/78735917558_enfr_front_centre_marketing_GS1_Ecommerce_400.png
"Turkey, 25% Less Salt Gravy Mix",1.00,https://digital.loblaws.ca/PCX/20302816007_EA/en/1/20302816007_enfr_front_v1_400.png
"Turkey, Gluten-Free Gravy Mix",1.00,https://digital.loblaws.ca/PCX/20695762001_EA/en/1/20695762001_enfr_front_400.png
Vanilla Extract Pure,4.79,https://digital.loblaws.ca/PCX/21517817_EA/en/1/6038300840_enfr_front_centre_marketing_GS1_Ecommerce_400.png
"Veginnaise, Garlic",4.79,https://digital.loblaws.ca/PCX/21632783_EA/en/1/21632783_en_front_v1_400.png
"Veginnaise, Mint",4.79,https://digital.loblaws.ca/PCX/21632743_EA/en/1/21632743_en_front_v1_400.png
"Veginnaise, Tandoori",4.79,https://digital.loblaws.ca/PCX/21632617_EA/en/1/21632617_en_front_v1_400.png
Veloutine Instant Thickener Brown Gravy Mix,4.29,https://digital.loblaws.ca/PCX/20306341001_EA/en/1/20306341001_en_front_400.png
Vindaloo Cooking Sauce,4.99,https://digital.loblaws.ca/PCX/20217180003_EA/en/1/20217180003_en_front_400.png
Vindaloo Curry Paste,5.79,https://digital.loblaws.ca/PCX/20307057003_EA/en/1/20307057003_en_front_400.png
Vintage West Indian Pepper Sauce,6.50,https://digital.loblaws.ca/PCX/21691938_EA/en/1/81825300142_enfr_front_centre_marketing_A_1_GS1_Ecommerce_400.png
Whipped Dressing,3.99,https://digital.loblaws.ca/PCX/20618858_EA/en/1/6038398710_enfr_front_centre_marketing_A_1_GS1_Ecommerce_400.png
Worchestershire Sauce,5.00,https://digital.loblaws.ca/PCX/20063633_EA/en/1/20063633_enfr_front_v1_400.png
X Hot Sauce,2.79,https://digital.loblaws.ca/PCX/20056649001_EA/en/1/20056649001_en_front_400.png
Zesty Italian Salad Dressing,3.00,https://digital.loblaws.ca/PCX/21584749_EA/en/1/21584749_en_front_400.png
Garlic Powder,2.50,https://digital.loblaws.ca/PCX/20617758_EA/en/1/20617758_enfr_front_400.png
Paprika,2.50,https://digital.loblaws.ca/PCX/20618072_EA/en/1/20618072_en_front_v1_400.png
Chopped Garlic,3.99,https://digital.loblaws.ca/PCX/20123251_EA/en/1/20123251_enfr_front_400.png
Black Peppercorns,3.29,https://digital.loblaws.ca/PCX/20618775_EA/en/1/20618775_en_front_400.png
Original Coating Mix,3.00,https://digital.loblaws.ca/PCX/21122663_EA/en/1/21122663_en_front_v1_400.png
"Garlic, Minced",2.99,https://digital.loblaws.ca/PCX/20074770_EA/en/1/20074770_en_front_400.png
Black Peppercorns Club Size,11.00,https://digital.loblaws.ca/PCX/20078866_EA/en/1/20078866_enfr_front_400.png
Organic Italian Seasoning,2.79,https://digital.loblaws.ca/PCX/21093257_EA/en/1/21093257_en_front_v1_400.png
Canning & Pickling Coarse Salt,3.29,https://digital.loblaws.ca/PCX/20707925_EA/en/1/6601000214_en_front_centre_marketing_GS1_Ecommerce_400.png
Organic Thyme Leaves,2.79,https://digital.loblaws.ca/PCX/20957236_EA/en/1/20957236_enfr_front_400.png
Food Seasoning,6.99,https://digital.loblaws.ca/PCX/20052838_EA/en/1/20052838_en_front_400.png
Grinder Black Peppercorns,3.79,https://digital.loblaws.ca/PCX/20627204001_EA/en/1/20627204001_enfr_front_v1_400.png
Ground Cinnamon,6.99,https://digital.loblaws.ca/PCX/20033636_EA/en/1/20033636_enfr_front_400.png
Ground Coriander,5.50,https://digital.loblaws.ca/PCX/21117321_EA/en/1/21117321_en_front_400.png
Poppy Seeds,2.50,https://digital.loblaws.ca/PCX/20639755_EA/en/1/20639755_en_front_v2_400.png
Dill Weed,6.99,https://digital.loblaws.ca/PCX/20139519_EA/en/1/20139519_enfr_front_400.png
Chicken & Rib Seasoning,4.49,https://digital.loblaws.ca/PCX/20973148_EA/en/1/20973148_enfr_front_400.png
Organic Rosemary Leaves,2.79,https://digital.loblaws.ca/PCX/20957188_EA/en/1/20957188_enfr_front_400.png
Rockey Madsen'S Original Fish Crisp Mix,5.49,https://digital.loblaws.ca/PCX/20353502_EA/en/1/20353502_enfr_front_400.png
Oregano Leaves,6.00,https://digital.loblaws.ca/PCX/21117372_EA/en/1/21117372_enfr_front_v1_400.png
Seasoning Salt,2.50,https://digital.loblaws.ca/PCX/20023312_EA/en/1/20023312_enfr_front_v1_400.png
Sea Salt Grinder,4.50,https://digital.loblaws.ca/PCX/21464746_EA/en/1/6601008202_enfr_front_centre_marketing_GS1_Ecommerce_400.png
Chicken & Ribs Seasoning,8.99,https://digital.loblaws.ca/PCX/21364058_EA/en/1/69567600219_enfr_front_centre_marketing_A_1_GS1_Ecommerce_v1_400.png
Celery Seed,5.50,https://digital.loblaws.ca/PCX/21117295_EA/en/1/21117295_enfr_front_v1_400.png
Flavour Enhancer,3.99,https://digital.loblaws.ca/PCX/21490602_EA/en/1/21490602_en_front_400.png
Pickling Spice,4.49,https://digital.loblaws.ca/PCX/20346462_EA/en/1/20346462_enfr_front_400.png
Onion Salt Family Size,6.99,https://digital.loblaws.ca/PCX/20556052_EA/en/1/20556052_enfr_front_400.png
Cumin Seeds,5.50,https://digital.loblaws.ca/PCX/21117323_EA/en/1/21117323_en_front_400.png
Spearmint Leaves,5.50,https://digital.loblaws.ca/PCX/21117311_EA/en/1/21117311_en_front_400.png
One Step Seasonings Blends Green Goddess,5.00,https://digital.loblaws.ca/PCX/21717482_EA/en/1/6620026062_enfr_front_centre_marketing_A_1_GS1_Ecommerce_v1_400.png
Basil Leaves,2.50,https://digital.loblaws.ca/PCX/20617720_EA/en/1/20617720_en_front_400.png
Bay Leaves,5.29,https://digital.loblaws.ca/PCX/21111109_EA/en/1/21111109_en_front_400.png
Black Peppercorns Grinder,4.50,https://digital.loblaws.ca/PCX/21464745_EA/en/1/21464745_en_front_400.png
"Bread Crumbs Plain Crumbs, Gluten Free",5.49,https://digital.loblaws.ca/PCX/20951373_EA/en/1/20951373_en_front_400.png
"Bread Crumbs, Plain",4.29,https://digital.loblaws.ca/PCX/20184282001_EA/en/1/6608614420_en_front_centre_marketing_1_GS1_Ecommerce_400.png
Celery Salt,5.50,https://digital.loblaws.ca/PCX/21117371_EA/en/1/21117371_enfr_front_v1_400.png
Chili Powder,6.99,https://digital.loblaws.ca/PCX/20156265_EA/en/1/20156265_enfr_front_400.png
Chili Powder Seasoning,7.00,https://digital.loblaws.ca/PCX/20019917_EA/en/1/20019917_en_front_400.png
Chinese Five Spice,5.50,https://digital.loblaws.ca/PCX/21116908_EA/en/1/21116908_en_front_400.png
Cilantro Leaves,5.50,https://digital.loblaws.ca/PCX/21117297_EA/en/1/21117297_enfr_front_v1_400.png
Cinnamon Sticks,3.00,https://digital.loblaws.ca/PCX/20617739_EA/en/1/20617739_en_front_400.png
Coarse Grind Black Pepper,6.99,https://digital.loblaws.ca/PCX/20182350_EA/en/1/20182350_enfr_front_400.png
Corn Flakes Corn Flake Crumbs,5.99,https://digital.loblaws.ca/PCX/20128752_EA/en/1/20128752_en_front_400.png
Crispy Rice Marshmallow Squares,7.00,https://digital.loblaws.ca/PCX/20702577_EA/en/1/6038308327_en_front_centre_marketing_GS1_Ecommerce_400.png
Crushed Red Pepper,2.50,https://digital.loblaws.ca/PCX/20618069_EA/en/1/20618069_en_front_400.png
Crushed Red Pepper Club Size,8.00,https://digital.loblaws.ca/PCX/21023755_EA/en/1/21023755_en_front_400.png
Curry Powder,2.50,https://digital.loblaws.ca/PCX/20618772_EA/en/1/20618772_enfr_front_400.png
Dehydrated Chopped Onion Club Size,5.00,https://digital.loblaws.ca/PCX/21021828_EA/en/1/21021828_en_front_400.png
Dehydrated Chopped Onions,2.50,https://digital.loblaws.ca/PCX/20080269_EA/en/1/20080269_en_front_400.png
Dehydrated Minced Onion,2.50,https://digital.loblaws.ca/PCX/20618571_EA/en/1/20618571_enfr_front_400.png
Double Mustard Superfine Powder,6.49,https://digital.loblaws.ca/PCX/20604504_EA/en/1/66780300045_enfr_front_centre_marketing_GS1_Ecommerce_400.png
"Dry Mustard, Geniune Double Superfine",6.29,https://digital.loblaws.ca/PCX/21034633_EA/en/1/21034633_enfr_front_400.png
Eggnog Spice Seasoning Blend,5.50,https://digital.loblaws.ca/PCX/21418712_EA/en/1/21418712_en_front_400.png
Everything Bagel Seasoning,5.50,https://digital.loblaws.ca/PCX/21298326_EA/en/1/21298326_en_front_400.png
Extra Crispy Coating Mix,3.00,https://digital.loblaws.ca/PCX/21122657_EA/en/1/21122657_en_front_v1_400.png
Fennel Seeds,5.50,https://digital.loblaws.ca/PCX/21117326_EA/en/1/21117326_en_front_400.png
Fiori Di Sicilia  Natural Citrus And Vanilla Flavour,5.50,https://digital.loblaws.ca/PCX/21404557_EA/en/1/21404557_en_front_400.png
Flavoured Seasoning Garlic Butter,5.00,https://digital.loblaws.ca/PCX/21717457_EA/en/8/6620026088_enfr_front_noPlunge_ecomm_A_1_GS1_Ecommerce_400.png
Flavoured Seasoning Smoky Caramelized Onion,5.00,https://digital.loblaws.ca/PCX/21717405_EA/en/8/6620026087_enfr_front_noPlunge_ecomm_A_1_GS1_Ecommerce_400.png
"Food Seasoning, No MSG added",6.99,https://digital.loblaws.ca/PCX/20062206_EA/en/1/20062206_en_front_400.png
Freeze-Dried Chives,2.50,https://digital.loblaws.ca/PCX/20617977_EA/en/1/20617977_en_front_v1_400.png
Garam Masala Blend,5.50,https://digital.loblaws.ca/PCX/21117315_EA/en/1/21117315_enfr_front_v1_400.png
Garlic,6.49,https://digital.loblaws.ca/PCX/21090047_EA/en/1/21090047_en_front_400.png
Garlic Powder Club Size,8.50,https://digital.loblaws.ca/PCX/20114725_EA/en/1/20114725_en_front_v1_400.png
Garlic Salt Club Size,9.00,https://digital.loblaws.ca/PCX/20181401_EA/en/1/20181401_en_front_400.png
Gravy Mix Brown With The Keg Steak Spice,2.49,https://digital.loblaws.ca/PCX/21687842_EA/en/1/69567601267_enfr_front_centre_marketing_A_1_GS1_Ecommerce_400.png
Gravy Mix Peppercorn & Whisky,2.49,https://digital.loblaws.ca/PCX/21687775_EA/en/1/69567601269_enfr_front_centre_marketing_A_1_GS1_Ecommerce_400.png
Grinder Himalayan Rock Salt,3.99,https://digital.loblaws.ca/PCX/21414474_EA/en/1/21414474_enfr_front_400.png
Grinder Refill Himalayan Pink Salt Extra Coarse,5.99,https://digital.loblaws.ca/PCX/21464740_EA/en/1/21464740_en_front_400.png
Grinder Refill Sea Salt Extra Coarse,5.49,https://digital.loblaws.ca/PCX/21464744_EA/en/1/21464744_en_front_400.png
Ground All Spice,4.49,https://digital.loblaws.ca/PCX/20144887001_EA/en/1/20144887001_enfr_front_400.png
Ground Allspice,5.29,https://digital.loblaws.ca/PCX/21111105_EA/en/1/21111105_enfr_front_v1_400.png
Ground Black Pepper,11.00,https://digital.loblaws.ca/PCX/20182879_EA/en/1/20182879_enfr_front_v3_400.png
Ground Cardamom,5.50,https://digital.loblaws.ca/PCX/21117292_EA/en/1/21117292_enfr_front_v1_400.png
Ground Cayenne Pepper,6.99,https://digital.loblaws.ca/PCX/20176766_EA/en/1/20176766_enfr_front_400.png
Ground Chipotle Chili Pepper,5.50,https://digital.loblaws.ca/PCX/21117296_EA/en/1/21117296_en_front_400.png
Ground Cinnamon Club Size,8.00,https://digital.loblaws.ca/PCX/20036631_EA/en/1/20036631_enfr_front_400.png
Ground Cloves,4.49,https://digital.loblaws.ca/PCX/20004630_EA/en/1/20004630_enfr_front_400.png
Ground Cumin,2.50,https://digital.loblaws.ca/PCX/20618033_EA/en/1/20618033_enfr_front_400.png
Ground Ginger,5.50,https://digital.loblaws.ca/PCX/21116907_EA/en/1/21116907_enfr_front_v1_400.png
Ground Mustard,2.50,https://digital.loblaws.ca/PCX/20618573_EA/en/1/20618573_en_front_v1_400.png
Ground Nutmeg,5.50,https://digital.loblaws.ca/PCX/21117314_EA/en/1/21117314_en_front_400.png
Ground Oregano,5.50,https://digital.loblaws.ca/PCX/21117316_EA/en/1/21117316_en_front_400.png
Ground Sage,2.50,https://digital.loblaws.ca/PCX/20618260_EA/en/1/20618260_en_front_400.png
Ground Savory,5.50,https://digital.loblaws.ca/PCX/21117354_EA/en/1/21117354_enfr_front_v1_400.png
Ground Thyme,2.50,https://digital.loblaws.ca/PCX/20618039_EA/en/1/20618039_en_front_v1_400.png
Ground Turmeric,5.50,https://digital.loblaws.ca/PCX/21117360_EA/en/1/21117360_enfr_front_v1_400.png
Ground White Pepper,2.50,https://digital.loblaws.ca/PCX/20617954_EA/en/1/20617954_en_front_400.png
Herbes de Provence,5.50,https://digital.loblaws.ca/PCX/21117358_EA/en/1/21117358_en_front_400.png
Himalayan Pink Rock Salts,6.50,https://digital.loblaws.ca/PCX/21006497_EA/en/1/21006497_en_front_400.png
Himalayan Pink Salt Coarse,6.49,https://digital.loblaws.ca/PCX/21203731_EA/en/1/21203731_en_front_400.png
Himalayan Pink Salt Fine,6.49,https://digital.loblaws.ca/PCX/21208045_EA/en/1/6601008068_enfr_front_centre_marketing_GS1_Ecommerce_400.png
Himalayan Pink Salt Grinder,4.50,https://digital.loblaws.ca/PCX/21464743_EA/en/1/21464743_en_front_400.png
Himalayan Rock Salts,5.00,https://digital.loblaws.ca/PCX/20064552_EA/en/1/6038397661_enfr_front_centre_marketing_GS1_Ecommerce_400.png
Iodized Salt & Pepper,4.99,https://digital.loblaws.ca/PCX/20038299_EA/en/1/6601007025_enfr_front_centre_marketing_GS1_Ecommerce_400.png
Iodized Table Salt,1.69,https://digital.loblaws.ca/PCX/20126203_EA/en/1/20126203_en_front_400.png
Italian Flavoured Bread Crumbs,5.49,https://digital.loblaws.ca/PCX/20017645_EA/en/1/6608614325_en_front_centre_marketing_1_GS1_Ecommerce_400.png
Italian Style Bread Crumbs with Italian Romano Cheese,4.49,https://digital.loblaws.ca/PCX/20184061_EA/en/1/20184061_en_front_400.png
Italian Style Seasoning,5.50,https://digital.loblaws.ca/PCX/21117373_EA/en/1/21117373_enfr_front_v1_400.png
Jerk Seasoning Jamaican Honey,4.79,https://digital.loblaws.ca/PCX/21691740_EA/en/1/5527084106_enfr_front_centre_marketing_A_1_GS1_Ecommerce_400.png
Kosher Salt,4.00,https://digital.loblaws.ca/PCX/21106011_EA/en/1/21106011_en_front_400.png
"Kosher Salt, Coarse",4.50,https://digital.loblaws.ca/PCX/20165112_EA/en/1/6601007037_en_front_centre_marketing_GS1_Ecommerce_400.png
Leaves Oregano,6.99,https://digital.loblaws.ca/PCX/20154461_EA/en/1/20154461_enfr_front_v1_400.png
Lemon Pepper Seasoning,5.50,https://digital.loblaws.ca/PCX/21117375_EA/en/1/21117375_en_front_400.png
Marinated Ribs Dry Rub,6.99,https://digital.loblaws.ca/PCX/21359215_EA/en/1/21359215_en_front_400.png
Marjoram Leaves,5.50,https://digital.loblaws.ca/PCX/21116910_EA/en/1/21116910_en_front_400.png
Mediterranean Sea Salts,6.50,https://digital.loblaws.ca/PCX/20094899_EA/en/1/20094899_en_front_400.png
Medium Curry Powder,5.50,https://digital.loblaws.ca/PCX/21117312_EA/en/1/21117312_enfr_front_v1_400.png
Memories Of Sicilia Coarse Sea Salts,4.00,https://digital.loblaws.ca/PCX/20169031002_EA/en/1/20169031002_en_front_400.png
Memories Of Sicilia Fine Sea Salts,4.00,https://digital.loblaws.ca/PCX/20169031001_EA/en/1/6038378459_enfr_front_centre_marketing_GS1_Ecommerce_400.png
Mild Curry Powder,5.50,https://digital.loblaws.ca/PCX/21117313_EA/en/1/21117313_enfr_front_v1_400.png
Minced Ginger,3.29,https://digital.loblaws.ca/PCX/20102370_EA/en/1/6038399355_enfr_front_centre_marketing_GS1_Ecommerce_400.png
Montreal Steak Spice Seasoning,13.99,https://digital.loblaws.ca/PCX/20130301_EA/en/1/20130301_enfr_front_400.png
Mustard Seed,6.99,https://digital.loblaws.ca/PCX/20083791_EA/en/1/20083791_enfr_front_400.png
Nutmeg Ground,3.29,https://digital.loblaws.ca/PCX/20618044_EA/en/1/20618044_en_front_400.png
One Step Seasonings Salad Supreme,5.00,https://digital.loblaws.ca/PCX/21717406_EA/en/1/6620026063_enfr_front_centre_marketing_A_1_GS1_Ecommerce_400.png
Onion Powder,2.50,https://digital.loblaws.ca/PCX/20617736_EA/en/1/20617736_en_front_v1_400.png
Onion Salt,2.50,https://digital.loblaws.ca/PCX/20618079_EA/en/1/20618079_en_front_400.png
Organic Cayenne Pepper,2.79,https://digital.loblaws.ca/PCX/20957477_EA/en/1/20957477_enfr_front_400.png
Organic Garlic Powder,2.79,https://digital.loblaws.ca/PCX/20955533_EA/en/1/20955533_enfr_front_400.png
Organic Ground Cinnamon,2.79,https://digital.loblaws.ca/PCX/20957345_EA/en/1/20957345_en_front_400.png
Organic Ground Turmeric,2.79,https://digital.loblaws.ca/PCX/20956984_EA/en/1/20956984_enfr_front_400.png
Organic Leaves Oregano,2.79,https://digital.loblaws.ca/PCX/20955571_EA/en/1/20955571_enfr_front_400.png
Organic Onion Powder,2.79,https://digital.loblaws.ca/PCX/21086538_EA/en/1/21086538_enfr_front_400.png
Organic Paprika,2.79,https://digital.loblaws.ca/PCX/20957257_EA/en/1/20957257_enfr_front_400.png
Original Seasoning,5.99,https://digital.loblaws.ca/PCX/21103994_EA/en/1/21103994_en_front_400.png
Panko Bread Crumbs,4.79,https://digital.loblaws.ca/PCX/20069696_EA/en/1/4139005003_enfr_front_centre_marketing_GS1_Ecommerce_400.png
Parsley Flakes,2.50,https://digital.loblaws.ca/PCX/20618784_EA/en/1/20618784_en_front_v1_400.png
Parsley Flakes Club Size,4.00,https://digital.loblaws.ca/PCX/20174511_EA/en/1/20174511_enfr_front_400.png
